time,latitude,longitude,depth,mag,magType,Magnitude,gap,dmin,rms,net
2021-06-12T20:32:18.445Z,43.1589,141.611,161.91,4.4,mb,5.32064,77,1.195,0.69,us
2021-06-11T08:34:13.176Z,39.868,142.2289,35.91,4.1,mb,5.19674,155,1.28,0.62,us
2021-06-10T11:35:47.164Z,42.1987,142.8435,76.14,4.6,mb,5.41464,73,0.296,0.66,us
2021-06-10T09:56:04.724Z,41.0007,142.2853,56.68,4.8,mb,5.51776,87,0.949,0.79,us
2021-06-09T13:05:55.860Z,40.1213,142.3654,42.51,5,mww,5,98,1.196,0.63,us
2021-06-09T08:27:22.211Z,35.5577,139.7215,130.53,4.5,mb,5.3665,106,1.536,0.86,us
2021-06-08T22:34:25.019Z,39.899,142.1931,44.11,4.9,mb,5.57274,70,1.238,0.64,us
2021-06-08T15:29:01.059Z,36.4075,143.0603,10,5.3,mww,5.3,83,3.912,0.49,us
2021-06-08T01:19:15.059Z,37.8148,141.8306,58.22,4.8,mb,5.51776,88,3.029,0.84,us
2021-06-07T16:14:04.194Z,30.9133,142.3077,10,4.2,mb,5.23576,153,3.05,0.76,us
2021-06-07T08:15:17.003Z,36.5225,141.7004,42.2,4.3,mb,5.27706,120,2.812,0.71,us
2021-06-07T02:11:32.633Z,42.8531,143.9664,65.62,4.4,mb,5.32064,115,1.029,1.2,us
2021-06-06T18:11:07.095Z,34.5639,140.2966,85.66,5,mww,5,93,1.499,1.18,us
2021-06-06T15:59:22.299Z,37.6847,142.2248,46.18,4.5,mb,5.3665,177,3.228,0.62,us
2021-06-06T14:55:08.996Z,31.3015,131.6558,41.16,4.3,mb,5.27706,130,1.049,0.76,us
2021-06-06T03:46:54.807Z,29.4668,141.1128,58.61,4.4,mb,5.32064,132,2.544,0.48,us
2021-06-05T23:23:31.780Z,36.4003,142.701,10,4.3,mb,5.27706,149,3.623,0.7,us
2021-06-05T19:38:39.237Z,29.044,143.7932,10,4.1,mb,5.19674,184,2.405,0.83,us
2021-06-04T05:41:17.767Z,32.0125,139.8917,127.23,4.4,mb,5.32064,113,1.101,0.72,us
2021-06-02T16:12:24.039Z,30.5308,131.1152,39.85,4.5,mb,5.3665,101,1.129,0.83,us
2021-06-02T09:14:57.640Z,36.1168,141.7464,35,4.4,mb,5.32064,99,2.887,0.56,us
2021-06-02T03:36:19.136Z,30.8714,142.2203,10,4.5,mb,5.3665,101,3.051,0.49,us
2021-06-01T23:05:22.786Z,38.9493,142.1729,63.26,4.3,mb,5.27706,217,2.026,0.27,us
2021-06-01T21:54:53.573Z,42.001,144.2792,25.05,4.6,mb,5.41464,124,0.836,0.89,us
2021-06-01T04:43:06.666Z,40.1959,142.4964,37.68,4.8,mb,5.51776,102,1.242,0.89,us
2021-05-31T22:04:42.354Z,33.1624,142.6369,10,5.2,mww,5.2,33,2.369,0.81,us
2021-05-30T19:48:46.884Z,31.75,140.3537,91.32,4.9,mb,5.57274,89,1.435,1.08,us
2021-05-30T15:21:11.283Z,33.2831,137.8614,357.09,4,mb,5.16,84,1.416,0.32,us
2021-05-29T10:10:41.159Z,42.0473,142.5681,56.92,4.9,mb,5.57274,86,0.44,0.53,us
2021-05-29T01:02:41.087Z,36.3105,141.9873,12.04,5.5,mww,5.5,63,3.055,0.85,us
2021-05-29T00:42:52.476Z,36.4413,141.9959,10,5,mb,5.63,141,3.053,0.5,us
2021-05-29T00:04:50.026Z,36.3453,141.9087,10,4.9,mb,5.57274,127,2.989,0.84,us
2021-05-28T23:21:04.119Z,36.3194,142.1212,10,5.2,mww,5.2,101,3.162,0.96,us
2021-05-28T01:05:46.951Z,41.2993,140.3004,157.32,4.4,mb,5.32064,61,0.77,0.95,us
2021-05-26T21:04:03.539Z,40.5175,143.1582,38.17,4.8,mb,5.51776,128,1.496,0.53,us
2021-05-25T23:57:40.624Z,33.8408,135.3825,50.51,4.3,mb,5.27706,81,1.259,0.64,us
2021-05-25T14:22:18.552Z,32.3944,141.3487,18.58,4.3,mb,5.27706,106,1.479,0.42,us
2021-05-25T10:51:41.650Z,33.1474,139.4799,10,4.6,mb,5.41464,90,0.256,0.56,us
2021-05-25T10:46:54.488Z,33.2686,139.289,10,3.9,mwr,3.9,91,0.44,0.75,us
2021-05-24T16:19:19.697Z,37.6493,141.8087,51.7,4.4,mb,5.32064,104,3.083,0.65,us
2021-05-24T14:16:40.940Z,36.4667,141.2031,47.54,4.5,mb,5.3665,159,2.413,0.67,us
2021-05-24T05:15:57.366Z,33.1776,139.3567,10,4.1,mwr,4.1,79,0.362,0.77,us
2021-05-24T03:59:56.620Z,33.1086,139.371,10,4.4,mb,5.32064,190,0.346,0.72,us
2021-05-24T03:52:16.913Z,33.2268,139.3771,10,4.7,mb,5.46506,60,0.357,0.66,us
2021-05-23T19:09:17.202Z,35.8904,140.1358,67.82,4.6,mb,5.41464,120,1.688,0.99,us
2021-05-23T16:27:33.038Z,39.57,139.7642,178.95,4.4,mb,5.32064,116,1.573,0.47,us
2021-05-23T09:15:57.661Z,37.7233,141.9089,53,4.4,mb,5.32064,157,3.131,0.5,us
2021-05-21T20:20:55.010Z,31.8174,142.1409,10,4.4,mb,5.32064,139,2.354,0.54,us
2021-05-21T14:08:36.374Z,29.1734,142.8405,10,4.3,mb,5.27706,217,2.149,0.93,us
2021-05-21T09:08:17.353Z,35.3608,141.3662,10,4.3,mb,5.27706,139,2.582,0.42,us
2021-05-21T05:45:49.878Z,30.7082,140.7098,10,4.2,mb,5.23576,123,2.518,0.41,us
2021-05-20T22:16:09.564Z,36.9228,139.9959,35,4.2,mb,5.23576,152,1.487,1.1,us
2021-05-19T20:27:27.385Z,40.5102,142.0843,56.03,4.4,mb,5.32064,126,0.824,0.7,us
2021-05-19T14:19:12.815Z,29.1822,142.323,22.19,4.5,mb,5.3665,91,2.082,0.5,us
2021-05-19T11:54:32.589Z,37.6654,141.907,51.6,4.4,mb,5.32064,155,3.161,0.42,us
2021-05-19T10:21:42.652Z,39.1324,142.1033,56.31,4.2,mb,5.23576,150,1.837,0.54,us
2021-05-18T21:40:10.905Z,38.2946,141.682,63.6,4.3,mb,5.27706,157,2.537,1.04,us
2021-05-18T18:07:33.480Z,36.8515,135.0632,382.39,4,mb,5.16,60,2.186,0.72,us
2021-05-18T15:48:33.391Z,42.1049,144.0354,48.01,4.7,mb,5.46506,138,0.66,0.68,us
2021-05-17T23:58:39.695Z,42.1119,144.0278,10,4.3,mb,5.27706,181,0.655,0.2,us
2021-05-17T21:29:16.141Z,29.6755,141.4063,35,4.6,mb,5.41464,95,2.66,1.18,us
2021-05-17T15:49:04.200Z,32.7593,139.016,217.89,4.1,mb,5.19674,116,0.738,0.73,us
2021-05-16T08:52:28.631Z,42.0692,144.4858,10,4.3,mb,5.27706,136,0.991,0.41,us
2021-05-16T06:41:10.574Z,37.6349,141.6153,48.24,4.5,mb,5.3665,118,2.934,0.37,us
2021-05-16T05:18:00.911Z,41.9182,144.1799,10,4.1,mb,5.19674,151,0.768,0.36,us
2021-05-16T05:07:12.406Z,41.9053,144.4866,10,4.4,mb,5.32064,99,0.997,0.69,us
2021-05-16T03:23:53.371Z,42.0159,144.4738,9,5.7,mww,5.7,40,0.981,1.13,us
2021-05-15T22:19:06.956Z,35.9793,140.0071,58.99,4.1,mb,5.19674,162,1.557,0.27,us
2021-05-15T20:19:40.331Z,32.625,138.886,10,4.3,mb,5.27706,128,0.921,0.47,us
2021-05-15T11:03:51.900Z,36.2522,141.7617,20.74,4.7,mb,5.46506,96,2.88,0.46,us
2021-05-14T11:46:50.006Z,42.4623,142.5545,25.39,4.5,mwr,4.5,78,0.632,0.49,us
2021-05-14T09:37:59.501Z,35.6564,139.6978,74.51,4.4,mb,5.32064,121,1.494,0.61,us
2021-05-14T00:23:23.178Z,38.0258,141.3548,44.61,4.4,mb,5.32064,171,2.769,0.44,us
2021-05-13T23:58:14.041Z,37.7169,141.8167,32,6,mww,6,43,3.112,0.93,us
2021-05-12T04:17:45.835Z,32.4936,141.136,35,4.4,mb,5.32064,120,1.274,0.74,us
2021-05-12T03:46:56.821Z,32.4961,141.4927,35,4.9,mb,5.57274,115,1.542,0.78,us
2021-05-12T03:21:18.463Z,38.4231,133.6897,455.61,4,mb,5.16,73,4.049,0.48,us
2021-05-11T23:30:03.896Z,40.2487,142.325,57.99,4.4,mb,5.32064,142,1.102,0.91,us
2021-05-10T15:47:04.171Z,41.4939,142.0734,58.35,4.3,mb,5.27706,131,0.963,0.7,us
2021-05-09T04:19:59.886Z,36.1407,140.1535,72.44,4.2,mb,5.23576,147,1.62,0.47,us
2021-05-08T16:57:29.000Z,36.6434,141.788,10,4.4,mb,5.32064,125,2.882,0.71,us
2021-05-08T12:07:39.282Z,31.931,140.5414,72.72,4.7,mb,5.46506,113,1.331,0.85,us
2021-05-08T11:52:42.596Z,32.0388,140.4263,84.57,4.6,mb,5.41464,119,1.191,0.72,us
2021-05-08T05:38:28.894Z,39.8472,143.8948,10,4.2,mb,5.23576,188,2.236,0.49,us
2021-05-08T04:19:07.784Z,31.9824,140.3369,87.97,5.1,mww,5.1,42,1.213,1,us
2021-05-06T22:11:46.395Z,31.5573,131.2714,57.51,4.3,mb,5.27706,120,0.7,0.95,us
2021-05-06T15:15:14.221Z,42.2956,142.4364,82.88,4.3,mb,5.27706,71,0.604,0.78,us
2021-05-06T00:16:50.920Z,32.6931,130.6038,10,4.4,mb,5.32064,102,1.187,0.52,us
2021-05-05T07:42:34.612Z,40.2048,143.4012,10,4.6,mb,5.41464,150,1.817,0.91,us
2021-05-04T22:28:10.039Z,42.3956,144.5788,35,4.3,mb,5.27706,133,1.122,0.76,us
2021-05-04T18:10:43.134Z,37.1861,141.8522,9.5,5,mww,5,60,2.991,0.68,us
2021-05-03T07:55:03.553Z,30.4453,131.4185,35,4.6,mb,5.41464,128,1.346,0.52,us
2021-05-02T23:00:37.614Z,42.6509,142.9561,88.31,4.4,mb,5.32064,115,0.652,0.63,us
2021-05-02T22:11:03.065Z,30.2365,138.7697,432.84,4.1,mb,5.19674,88,3.004,0.61,us
2021-05-02T18:28:50.731Z,29.534,141.0495,64.21,4.3,mb,5.27706,126,2.627,0.61,us
2021-05-02T11:06:32.958Z,33.091,140.1021,139.24,4,mb,5.16,127,0.243,0.63,us
2021-05-02T06:45:17.765Z,29.6465,141.4551,43.17,4.3,mb,5.27706,121,2.621,0.38,us
2021-05-01T01:27:27.215Z,38.1997,141.5973,43,6.9,mww,6.9,35,2.619,0.82,us
2021-05-01T00:10:06.961Z,39.4976,140.5824,142.11,4.5,mb,5.3665,96,1.342,0.63,us
2021-04-30T23:10:45.809Z,40.6788,144.9557,10,4.1,mb,5.19674,258,1.901,0.31,us
2021-04-30T17:45:42.100Z,33.8776,136.442,387.54,4.4,mb,5.32064,44,1.546,0.75,us
2021-04-29T15:39:38.412Z,41.3119,143.0529,35.86,4.2,mb,5.23576,164,0.706,0.8,us
2021-04-29T12:47:40.049Z,36.9072,144.068,35.71,4.1,mb,5.19674,147,4.53,0.93,us
2021-04-28T00:05:02.266Z,33.5899,140.2275,96.1,4.1,mb,5.19674,117,0.586,0.78,us
2021-04-26T11:12:06.682Z,34.7518,141.7226,28.34,4.3,mb,5.27706,117,2.276,0.7,us
2021-04-24T09:35:13.093Z,39.9659,142.0031,66.49,4.6,mb,5.41464,134,1.091,0.85,us
2021-04-24T08:59:01.389Z,36.3449,140.4431,98.26,4.3,mb,5.27706,147,1.812,0.73,us
2021-04-24T04:57:25.668Z,34.2928,142.1394,10,4.2,mb,5.23576,161,2.266,1.04,us
2021-04-24T02:40:08.010Z,29.3698,129.3107,10,4.3,mb,5.27706,139,2.349,0.89,us
2021-04-23T15:16:26.084Z,30.5954,137.691,486.15,4.4,mb,5.32064,66,3.094,0.72,us
2021-04-23T07:26:37.167Z,30.5094,131.3683,27.31,4.5,mb,5.3665,118,1.269,0.86,us
2021-04-23T05:12:23.842Z,37.2918,140.9047,66.57,4.3,mb,5.27706,205,2.286,0.38,us
2021-04-23T02:19:31.571Z,31.632,140.9907,61.29,4.6,mb,5.41464,113,1.783,0.77,us
2021-04-22T14:11:44.560Z,30.0736,138.3967,455.87,4.1,mb,5.19674,99,3.264,0.72,us
2021-04-20T17:39:58.443Z,36.3374,138.5331,169.27,4.8,mb,5.51776,60,0.331,0.79,us
2021-04-19T18:10:17.998Z,37.671,141.6793,67.51,4.3,mb,5.27706,148,2.994,0.83,us
2021-04-19T04:06:21.751Z,38.0695,141.4995,56.37,4.9,mb,5.57274,104,2.737,1.27,us
2021-04-18T00:29:25.096Z,38.2543,141.8817,31.43,5.6,mb,6.02144,41,2.609,0.72,us
2021-04-18T00:29:11.489Z,38.3481,141.95,41,5.6,mww,5.6,40,2.532,0.89,us
2021-04-17T20:45:23.193Z,35.6298,140.4877,53.25,4.3,mb,5.27706,132,2.057,0.56,us
2021-04-16T11:51:37.879Z,38.3078,142.0674,51.72,4.5,mb,5.3665,139,2.596,0.52,us
2021-04-15T20:47:55.006Z,42.3226,140.6145,42.77,4.4,mb,5.32064,69,1.568,0.78,us
2021-04-15T11:23:50.095Z,41.5709,142.0811,68.74,4.3,mb,5.27706,127,0.918,0.65,us
2021-04-14T23:44:17.928Z,39.5135,143.2807,10,4.2,mb,5.23576,158,2.123,0.85,us
2021-04-14T10:02:52.076Z,38.0913,142.5561,37.84,4.3,mb,5.27706,108,2.931,0.79,us
2021-04-14T04:53:27.738Z,29.37,129.2778,10,4.4,mb,5.32064,89,2.361,0.71,us
2021-04-14T03:27:44.575Z,41.5492,141.9384,57.04,4.4,mwr,4.4,117,1.005,0.57,us
2021-04-13T13:53:01.567Z,36.5073,137.7686,10,4.3,mb,5.27706,102,0.352,1.02,us
2021-04-13T07:54:17.708Z,33.6848,135.2652,10,4.4,mb,5.32064,97,1.158,0.81,us
2021-04-13T03:53:00.179Z,29.3437,129.4471,10,4.6,mb,5.41464,128,2.326,0.51,us
2021-04-13T01:54:36.231Z,29.2537,129.4954,10,4.6,mb,5.41464,160,2.395,0.5,us
2021-04-12T14:01:48.019Z,29.3324,129.4965,10,5.2,mww,5.2,101,2.321,0.63,us
2021-04-11T18:59:30.889Z,36.1374,140.0881,73.42,4.7,mb,5.46506,137,1.569,0.68,us
2021-04-11T12:14:15.985Z,29.334,129.4207,10,4.6,mb,5.41464,91,2.344,0.59,us
2021-04-11T12:00:23.466Z,29.3872,129.3098,10,4.8,mb,5.51776,107,2.334,0.81,us
2021-04-11T11:09:20.681Z,29.2647,129.4618,10,4.4,mb,5.32064,110,2.395,0.76,us
2021-04-11T10:01:14.642Z,29.3701,129.3632,10,4.6,mb,5.41464,107,2.33,0.51,us
2021-04-11T06:39:47.753Z,43.2188,145.4408,73.07,4.2,mb,5.23576,182,2.07,0.54,us
2021-04-10T23:00:21.857Z,29.2271,129.3731,10,4.6,mb,5.41464,90,2.458,0.62,us
2021-04-10T20:40:37.157Z,29.3342,129.4744,10,4.7,mb,5.46506,111,2.326,0.67,us
2021-04-10T20:20:38.921Z,29.3518,129.3413,10,4.6,mb,5.41464,90,2.354,0.55,us
2021-04-10T18:18:14.165Z,29.2546,129.5446,10,4.7,mb,5.46506,112,2.38,0.74,us
2021-04-10T17:15:26.350Z,29.2049,129.6366,10,4.2,mb,5.23576,130,2.402,1.22,us
2021-04-10T17:08:23.910Z,29.2827,129.4947,10,4.2,mb,5.23576,111,2.368,0.88,us
2021-04-10T14:09:31.156Z,29.3534,129.2878,10,4.4,mb,5.32064,108,2.372,0.68,us
2021-04-10T13:10:38.083Z,29.3331,129.4402,10,4.9,mb,5.57274,106,2.338,0.94,us
2021-04-10T07:36:25.316Z,29.2951,129.5271,10,5.1,mww,5.1,104,2.347,0.58,us
2021-04-10T06:52:10.379Z,29.1432,129.8486,17.65,5.1,mww,5.1,80,2.415,1,us
2021-04-10T05:25:07.908Z,29.1918,129.6108,10,4.3,mb,5.27706,113,2.421,0.69,us
2021-04-10T05:07:31.615Z,29.3042,129.3737,10,4.3,mb,5.27706,109,2.387,0.95,us
2021-04-10T01:54:56.345Z,29.3154,129.3775,10,4.4,mb,5.32064,108,2.375,0.79,us
2021-04-09T22:07:30.246Z,29.2909,129.4062,10,5.2,mww,5.2,68,2.388,0.64,us
2021-04-09T16:59:34.493Z,37.836,141.7453,62.32,4.3,mb,5.27706,129,2.996,1.06,us
2021-04-09T08:54:08.298Z,39.9911,141.6293,72.22,4.3,mb,5.27706,184,0.906,1.16,us
2021-04-08T22:03:30.312Z,35.7057,140.4473,56.34,4.4,mb,5.32064,155,1.994,0.15,us
2021-04-07T10:01:40.049Z,33.4639,141.088,41.23,4.4,mb,5.32064,135,1.122,0.46,us
2021-04-06T20:10:34.121Z,38.0568,142.3068,25.06,4.2,mb,5.23576,138,2.893,0.72,us
2021-04-06T16:44:15.647Z,43.058,145.6071,53.07,4.6,mb,5.41464,104,2.089,0.4,us
2021-04-06T09:11:52.468Z,40.9894,143.2281,29.66,4.1,mb,5.19674,151,1.026,0.45,us
2021-04-05T00:31:48.113Z,33.3896,140.5657,67.43,4.6,mb,5.41464,101,0.686,0.67,us
2021-04-04T21:21:57.582Z,34.629,137.6038,10,4.5,mb,5.3665,61,0.479,0.69,us
2021-04-04T17:42:54.348Z,43.494,144.0915,17.39,4.4,mb,5.32064,147,1.251,1.24,us
2021-04-03T12:58:26.514Z,38.9269,142.1217,41.84,4.6,mb,5.41464,134,2.03,0.37,us
2021-04-02T16:36:30.112Z,37.6834,141.9822,51.65,4.2,mb,5.23576,139,3.182,0.96,us
2021-04-01T21:51:16.138Z,33.4136,141.2818,29.49,4.3,mb,5.27706,145,1.265,0.62,us
2021-04-01T16:59:33.466Z,29.1546,142.5018,46.45,4.5,mb,5.3665,129,2.07,0.67,us
2021-04-01T09:09:58.159Z,42.3214,144.2899,47.03,4.2,mb,5.23576,173,0.896,0.65,us
2021-04-01T04:30:03.407Z,41.523,142.0404,47.68,4.8,mb,5.51776,111,0.969,0.91,us
2021-03-31T23:07:45.952Z,33.1419,139.2247,174.53,4.3,mb,5.27706,77,0.469,0.72,us
2021-03-30T11:11:10.102Z,36.2312,141.9429,35,4.6,mb,5.41464,132,3.028,0.57,us
2021-03-29T02:27:29.388Z,31.0203,140.898,64.67,4.4,mb,5.32064,124,2.282,0.71,us
2021-03-28T08:12:01.488Z,42.0553,142.5553,59.13,4.4,mb,5.32064,94,0.45,0.54,us
2021-03-28T02:40:57.243Z,33.5339,140.5066,47.69,4.1,mb,5.19674,139,0.714,1.15,us
2021-03-28T00:26:55.783Z,33.6313,140.2781,40,5.7,mww,5.7,18,0.644,0.85,us
2021-03-27T20:18:18.619Z,29.1231,141.091,70.08,4.2,mb,5.23576,128,2.238,0.86,us
2021-03-26T12:07:48.242Z,38.3358,141.8412,73.22,4.2,mb,5.23576,155,2.522,0.87,us
2021-03-26T06:41:43.763Z,29.9446,142.0537,10,4.4,mb,5.32064,135,2.84,0.29,us
2021-03-26T03:48:30.193Z,42.0345,142.8001,54.83,4.2,mb,5.23576,102,0.266,0.81,us
2021-03-24T09:12:10.101Z,29.5006,132.1538,10,4.8,mb,5.51776,60,2.482,0.7,us
2021-03-24T03:24:32.657Z,32.1802,140.9371,35,4.3,mb,5.27706,119,1.329,0.88,us
2021-03-21T15:30:50.003Z,35.7096,140.4525,56.66,4.5,mb,5.3665,120,1.997,0.45,us
2021-03-20T21:56:36.208Z,37.6046,141.8953,54.53,4.7,mb,5.46506,133,3.133,0.78,us
2021-03-20T19:33:39.515Z,39.5929,143.5279,10,4.2,mb,5.23576,126,2.233,0.89,us
2021-03-20T16:41:17.388Z,38.2272,141.8137,61.43,4.3,mb,5.27706,161,2.623,0.77,us
2021-03-20T16:03:54.015Z,30.4542,131.033,49.22,4.9,mb,5.57274,126,1.163,0.79,us
2021-03-20T09:34:58.676Z,38.3296,141.8316,61.11,4.6,mb,5.41464,137,2.527,0.77,us
2021-03-20T09:09:43.966Z,38.4515,141.6477,43,7,mww,7,35,2.378,0.75,us
2021-03-20T07:45:26.397Z,45.5115,142.1155,301.99,4.1,mb,5.19674,111,1.433,0.8,us
2021-03-20T00:26:26.019Z,40.2316,142.3856,39.72,4.5,mwr,4.5,83,1.151,0.65,us
2021-03-17T08:28:48.740Z,37.6781,141.6127,45.92,5,mww,5,40,2.947,0.84,us
2021-03-15T19:56:17.642Z,36.1742,139.7703,56.38,5,mb,5.63,90,0.971,0.77,us
2021-03-14T15:26:03.270Z,34.0323,135.2027,35,4.7,mb,5.46506,46,1.143,0.73,us
2021-03-14T00:22:19.224Z,32.5713,130.5588,15.47,4.5,mb,5.3665,108,1.062,0.7,us
2021-03-13T17:16:56.477Z,40.267,142.3387,51.85,4.9,mb,5.57274,72,1.102,0.65,us
2021-03-13T15:46:34.887Z,42.2815,141.2499,123.46,4.1,mb,5.19674,150,1.497,0.81,us
2021-03-10T15:36:58.099Z,39.4604,143.5744,10,4.3,mb,5.27706,130,2.337,0.99,us
2021-03-10T05:51:00.340Z,30.8459,137.7817,453.76,4.3,mb,5.27706,76,2.833,0.7,us
2021-03-09T00:27:00.076Z,40.1456,137.8304,279.61,4.6,mb,5.41464,59,2.549,0.81,us
2021-03-08T23:30:00.089Z,38.7899,141.5555,83.29,4.9,mb,5.57274,94,2.032,0.56,us
2021-03-08T14:36:06.067Z,37.7704,141.6617,55.46,4.6,mb,5.41464,135,3.018,0.53,us
2021-03-08T05:58:28.144Z,41.5604,142.0154,61.15,4.4,mb,5.32064,162,1.052,0.39,us
2021-03-07T14:21:25.394Z,42.0856,142.3906,49.99,4.5,mb,5.3665,120,1.634,0.41,us
2021-03-07T12:44:28.043Z,37.6188,141.5923,63.32,4.2,mb,5.23576,88,2.911,1.05,us
2021-03-07T03:42:18.625Z,36.3449,140.8482,54.84,4.2,mb,5.23576,157,2.137,0.85,us
2021-03-06T14:01:50.617Z,43.6717,140.6727,207.1,4.4,mb,5.32064,103,1.458,1.02,us
2021-03-06T01:53:53.175Z,41.8075,142.5554,68.22,4.3,mb,5.27706,150,1.515,0.69,us
2021-03-05T11:18:08.532Z,29.8361,142.1261,10,4.5,mb,5.3665,115,2.73,0.57,us
2021-03-05T06:14:07.255Z,42.0318,142.4684,62.24,4.6,mb,5.41464,137,1.629,0.59,us
2021-03-04T03:26:35.553Z,41.0539,143.2146,32.73,4.4,mb,5.32064,142,0.961,0.85,us
2021-03-04T02:22:53.993Z,35.7794,140.899,35,4.3,mb,5.27706,139,2.31,0.66,us
2021-03-02T09:48:58.556Z,37.556,141.8261,55.95,4.3,mb,5.27706,161,3.065,0.55,us
2021-03-02T04:58:35.819Z,32.7234,138.9062,10,4.2,mb,5.23576,123,0.857,0.95,us
2021-03-02T01:50:40.909Z,32.9633,139.9432,144.53,4.4,mb,5.32064,149,0.186,0.5,us
2021-03-01T06:07:52.582Z,37.4863,141.9702,51.87,4.5,mb,5.3665,164,3.154,0.41,us
2021-03-01T02:58:02.974Z,33.6489,141.4957,10,4.2,mb,5.23576,230,1.504,0.86,us
2021-03-01T02:54:06.464Z,42.1519,144.3451,25.64,4.6,mb,5.41464,134,0.894,0.8,us
2021-02-28T16:12:05.392Z,30.1537,131.1755,35,4.7,mb,5.46506,121,1.487,0.7,us
2021-02-28T14:31:56.903Z,30.0044,131.4782,24.92,4.6,mb,5.41464,123,1.74,0.6,us
2021-02-28T14:30:15.934Z,30.1656,131.1,30.18,5.1,mb,5.68954,79,1.45,0.59,us
2021-02-26T17:03:48.931Z,37.7161,141.9713,52.5,4.6,mwr,4.6,98,3.148,1.15,us
2021-02-26T15:33:28.071Z,37.3334,141.2909,66.85,4.6,mb,5.41464,139,2.592,0.85,us
2021-02-26T14:54:17.772Z,33.3454,141.7357,14.56,4.4,mb,5.32064,143,1.627,0.45,us
2021-02-26T11:31:35.595Z,41.0534,142.0645,64.15,4.6,mb,5.41464,117,0.802,0.49,us
2021-02-26T10:18:29.863Z,37.5967,141.677,51.46,4.4,mb,5.32064,78,1.81,0.69,us
2021-02-26T04:04:24.748Z,37.5961,141.6489,56.65,4.6,mb,5.41464,139,2.945,0.88,us
2021-02-22T21:22:35.775Z,37.5869,141.6054,42.26,4.4,mb,5.32064,129,2.91,1.21,us
2021-02-22T01:55:57.145Z,43.144,145.7044,63.74,4.4,mb,5.32064,166,2.193,0.68,us
2021-02-21T00:57:36.850Z,34.0842,141.376,10,4.5,mb,5.3665,143,1.622,0.81,us
2021-02-20T01:17:05.150Z,38.3681,141.7812,66.26,4.3,mb,5.27706,217,2.48,0.47,us
2021-02-19T23:53:53.099Z,37.3713,141.4066,51.14,4.5,mb,5.3665,110,1.499,0.99,us
2021-02-19T19:01:06.453Z,37.6469,141.6624,52.89,4.5,mb,5.3665,135,2.973,0.92,us
2021-02-19T16:16:27.337Z,40.7273,142.7148,32.27,5,mww,5,117,1.255,0.88,us
2021-02-19T09:11:09.870Z,40.2022,141.275,10,4.8,mb,5.51776,144,0.608,0.49,us
2021-02-19T01:07:11.219Z,37.6557,141.7382,49.09,4.8,mb,5.51776,91,3.034,1.21,us
2021-02-18T12:43:00.508Z,37.5982,141.5928,62.83,4.3,mb,5.27706,136,2.904,0.88,us
2021-02-18T10:37:30.144Z,37.5557,141.784,50.43,4.3,mb,5.27706,159,3.033,0.96,us
2021-02-18T07:50:54.461Z,40.8178,142.0999,55.62,4.2,mb,5.23576,134,0.786,0.6,us
2021-02-18T07:01:08.769Z,42.0186,142.5205,69.05,4.1,mb,5.19674,123,0.474,0.37,us
2021-02-18T06:02:43.005Z,37.7686,141.6103,58.15,4.5,mb,5.3665,135,2.98,0.48,us
2021-02-17T18:58:30.336Z,35.1237,137.2372,43.82,4.2,mb,5.23576,90,0.282,0.66,us
2021-02-17T14:06:18.399Z,37.6339,141.6242,52.12,4.6,mb,5.41464,117,1.811,0.58,us
2021-02-16T22:07:22.425Z,38.3386,141.9324,41.44,4.6,mb,5.41464,130,2.537,0.94,us
2021-02-16T15:57:56.528Z,29.9725,131.1367,24.1,4.9,mb,5.57274,138,1.641,0.55,us
2021-02-16T13:59:32.696Z,37.9528,140.7831,55.38,4.3,mb,5.27706,181,2.49,1.08,us
2021-02-15T12:26:17.164Z,37.5475,141.3336,30.18,5.4,mww,5.4,40,1.602,0.59,us
2021-02-15T12:26:03.969Z,37.4864,141.5837,35.36,5.3,mwr,5.3,46,1.678,0.6,us
2021-02-15T11:59:52.996Z,37.676,141.5722,62.9,4.4,mb,5.32064,135,1.818,0.4,us
2021-02-15T11:27:18.743Z,37.7035,141.7326,43.48,4.2,mb,5.23576,140,1.919,0.5,us
2021-02-15T04:28:17.554Z,34.1472,135.1647,10,4.4,mb,5.32064,77,1.148,0.84,us
2021-02-14T10:41:00.412Z,37.639,141.6213,57,4.2,mb,5.23576,150,2.939,1.12,us
2021-02-14T09:26:59.263Z,37.5961,141.7507,54.56,4.6,mb,5.41464,143,3.021,0.7,us
2021-02-14T07:59:23.201Z,37.6254,141.6781,53.2,4.4,mb,5.32064,146,2.977,0.64,us
2021-02-14T07:31:49.636Z,37.4871,141.5323,43.66,5.1,mww,5.1,55,2.822,0.67,us
2021-02-14T05:53:54.095Z,37.6475,141.6251,62.44,4.3,mb,5.27706,79,2.945,0.59,us
2021-02-14T05:11:22.106Z,37.5705,141.9581,59.65,4.6,mb,5.41464,136,3.169,0.56,us
2021-02-13T18:25:27.375Z,39.0864,142.5717,40.34,5.2,mb,5.75136,49,2.058,1.13,us
2021-02-13T16:32:58.823Z,37.7217,141.7359,57.2,4.5,mb,5.3665,142,3.054,0.83,us
2021-02-13T16:14:43.246Z,37.7736,141.6683,68.91,4.3,mb,5.27706,142,3.024,0.79,us
2021-02-13T14:58:43.988Z,37.7298,141.6813,67.88,4.4,mb,5.32064,188,3.017,1.03,us
